#    Z       m        H              D           He3            He4          C12         C13P          N14P           O16             Mrem     C13           N14
  0.0004    1.70   -0.221E-01   -0.299E-04   -0.181E-04    0.585E-02    0.444E-02    0.000E+00    0.000E+00      -0.107E-03        0.64   -0.853E-07    0.728E-05
  0.0004    1.80   -0.195E-01   -0.307E-04   -0.185E-04    0.923E-02    0.596E-02    0.000E+00    0.000E+00      -0.110E-03        0.65   -0.304E-06   -0.141E-04
  0.0004    1.90   -0.317E-01   -0.316E-04   -0.191E-04    0.141E-01    0.912E-02    0.000E+00    0.000E+00      -0.113E-03        0.65   -0.372E-06   -0.145E-04
  0.0004    2.00   -0.260E-01   -0.322E-04   -0.194E-04    0.137E-01    0.931E-02    0.000E+00    0.000E+00      -0.577E-04        0.66    0.491E-06   -0.147E-04
  0.0004    2.10   -0.260E-01   -0.327E-04   -0.197E-04    0.110E-01    0.829E-02    0.000E+00    0.000E+00      -0.338E-04        0.67    0.567E-06    0.811E-05
  0.0004    2.20   -0.226E-01   -0.334E-04   -0.202E-04    0.741E-02    0.755E-02    0.000E+00    0.000E+00       0.231E-04        0.67    0.743E-06    0.231E-04
  0.0004    2.30   -0.293E-01   -0.338E-04   -0.204E-04    0.999E-02    0.931E-02    0.000E+00    0.000E+00      -0.550E-05        0.68   -0.399E-06    0.210E-04
  0.0004    2.40   -0.229E-01   -0.342E-04   -0.207E-04    0.107E-01    0.103E-01    0.000E+00    0.000E+00       0.367E-06        0.69   -0.403E-06    0.337E-05
  0.0004    2.50   -0.440E-01   -0.348E-04   -0.210E-04    0.179E-01    0.152E-01    0.000E+00    0.000E+00      -0.870E-04        0.69   -0.410E-06   -0.159E-04
  0.0004    2.60   -0.376E-01   -0.351E-04   -0.212E-04    0.557E-02    0.103E-01    0.000E+00    0.000E+00      -0.422E-04        0.70   -0.387E-06   -0.158E-04
  0.0004    2.70   -0.418E-01   -0.356E-04   -0.215E-04   -0.420E-02    0.740E-02    0.000E+00    0.000E+00      -0.222E-04        0.70    0.129E-06   -0.110E-04
  0.0004    2.80   -0.421E-01   -0.360E-04   -0.218E-04   -0.129E-01    0.470E-02    0.000E+00    0.000E+00      -0.400E-05        0.70    0.604E-06   -0.657E-05
  0.0004    2.90   -0.399E-01   -0.362E-04   -0.219E-04   -0.205E-01    0.219E-02    0.000E+00    0.000E+00       0.139E-04        0.71    0.105E-05   -0.237E-05
  0.0004    3.00   -0.403E-01   -0.366E-04   -0.221E-04   -0.284E-01   -0.458E-04    0.000E+00    0.000E+00       0.297E-04        0.71    0.146E-05    0.147E-05
  0.0004    3.10   -0.406E-01   -0.370E-04   -0.224E-04   -0.358E-01   -0.463E-04    0.000E+00    0.000E+00       0.448E-04        0.71    0.185E-05    0.507E-05
  0.0004    3.20   -0.441E-01   -0.374E-04   -0.226E-04   -0.428E-01   -0.467E-04    0.000E+00    0.000E+00       0.587E-04        0.71    0.222E-05    0.844E-05
  0.0004    3.30   -0.420E-01   -0.375E-04   -0.227E-04   -0.486E-01   -0.469E-04    0.000E+00    0.000E+00       0.725E-04        0.72    0.256E-05    0.117E-04
  0.0004    3.40   -0.416E-01   -0.374E-04   -0.226E-04   -0.375E-01   -0.468E-04    0.000E+00    0.000E+00       0.588E-07        0.75    0.844E-06    0.212E-05
  0.0004    3.50   -0.440E-01   -0.373E-04   -0.225E-04   -0.274E-01    0.107E-02    0.000E+00    0.783E-09      -0.680E-04        0.78   -0.440E-06   -0.690E-05
  0.0004    3.60   -0.386E-01   -0.376E-04   -0.227E-04   -0.297E-01    0.205E-02    0.000E+00    0.146E-02      -0.135E-03        0.78   -0.443E-06    0.172E-03
  0.0004    3.70   -0.315E-01   -0.378E-04   -0.228E-04   -0.311E-01    0.298E-02    0.000E+00    0.284E-02      -0.135E-03        0.79   -0.445E-06    0.342E-03
  0.0004    3.80   -0.274E-01   -0.379E-04   -0.229E-04   -0.325E-01    0.385E-02    0.000E+00    0.111E-02      -0.136E-03        0.80   -0.447E-06    0.501E-03
  0.0004    3.90   -0.281E-01   -0.382E-04   -0.231E-04   -0.342E-01    0.470E-02    0.000E+00    0.000E+00      -0.137E-03        0.80   -0.450E-06    0.654E-03
  0.0004    4.00   -0.180E-01   -0.380E-04   -0.230E-04   -0.347E-01   -0.476E-04    0.000E+00    0.000E+00      -0.136E-03        0.83   -0.449E-06    0.126E-02
  0.0004    4.10   -0.328E-01   -0.379E-04   -0.229E-04   -0.514E-02    0.104E-03    0.329E-04    0.000E+00      -0.136E-03        0.86   -0.447E-06    0.108E-02
  0.0004    4.20   -0.363E-01   -0.381E-04   -0.230E-04    0.324E-02    0.152E-03    0.350E-04    0.510E-03      -0.136E-03        0.87   -0.449E-06    0.113E-02
  0.0004    4.30   -0.395E-01   -0.382E-04   -0.231E-04    0.112E-01    0.199E-03    0.372E-04    0.100E-02      -0.137E-03        0.88   -0.450E-06    0.118E-02
  0.0004    4.40   -0.426E-01   -0.383E-04   -0.231E-04    0.186E-01    0.243E-03    0.391E-04    0.147E-02      -0.137E-03        0.89   -0.452E-06    0.123E-02
  0.0004    4.50   -0.456E-01   -0.384E-04   -0.232E-04    0.259E-01    0.285E-03    0.411E-04    0.193E-02      -0.138E-03        0.90    0.590E-05    0.127E-02
  0.0004    4.60   -0.484E-01   -0.385E-04   -0.233E-04    0.248E-01    0.284E-03    0.424E-04    0.205E-02      -0.138E-03        0.91    0.683E-05    0.135E-02
  0.0004    4.70   -0.528E-01   -0.387E-04   -0.234E-04    0.254E-01    0.284E-03    0.436E-04    0.217E-02      -0.139E-03        0.91    0.769E-05    0.142E-02
  0.0004    4.80   -0.553E-01   -0.388E-04   -0.234E-04    0.244E-01    0.283E-03    0.448E-04    0.229E-02      -0.139E-03        0.92    0.854E-05    0.149E-02
  0.0004    4.90   -0.593E-01   -0.390E-04   -0.236E-04    0.229E-01    0.282E-03    0.459E-04    0.241E-02      -0.140E-03        0.92    0.934E-05    0.156E-02
  0.0004    5.00   -0.617E-01   -0.391E-04   -0.236E-04    0.240E-01    0.283E-03    0.472E-04    0.252E-02      -0.140E-03        0.93    0.101E-04    0.162E-02
  0.0004    5.10   -0.639E-01   -0.392E-04   -0.237E-04    0.270E-01    0.286E-03    0.510E-04    0.278E-02      -0.140E-03        0.94    0.979E-05    0.167E-02
  0.0004    5.20   -0.656E-01   -0.393E-04   -0.238E-04    0.294E-01    0.289E-03    0.546E-04    0.306E-02      -0.141E-03        0.94    0.948E-05    0.173E-02
  0.0004    5.30   -0.691E-01   -0.395E-04   -0.239E-04    0.317E-01    0.292E-03    0.583E-04    0.332E-02      -0.141E-03        0.94    0.918E-05    0.178E-02
  0.0004    5.40   -0.711E-01   -0.396E-04   -0.239E-04    0.344E-01    0.295E-03    0.617E-04    0.357E-02      -0.142E-03        0.95    0.889E-05    0.182E-02
  0.0004    5.50   -0.725E-01   -0.397E-04   -0.240E-04    0.365E-01    0.298E-03    0.651E-04    0.380E-02      -0.142E-03        0.95    0.860E-05    0.187E-02
  0.0004    5.60   -0.744E-01   -0.398E-04   -0.240E-04    0.390E-01    0.300E-03    0.682E-04    0.404E-02      -0.143E-03        0.96    0.833E-05    0.191E-02
  0.0004    5.70   -0.775E-01   -0.399E-04   -0.241E-04    0.410E-01    0.303E-03    0.714E-04    0.426E-02      -0.143E-03        0.96    0.807E-05    0.196E-02
  0.0004    5.80   -0.805E-01   -0.401E-04   -0.242E-04    0.429E-01    0.305E-03    0.743E-04    0.447E-02      -0.144E-03        0.96    0.782E-05    0.200E-02
  0.0004    5.90   -0.804E-01   -0.401E-04   -0.242E-04    0.452E-01    0.309E-03    0.773E-04    0.468E-02      -0.144E-03        0.97    0.758E-05    0.203E-02
  0.0004    6.00   -0.833E-01   -0.402E-04   -0.243E-04    0.470E-01    0.311E-03    0.800E-04    0.488E-02      -0.144E-03        0.97    0.734E-05    0.208E-02
  0.0004    6.10   -0.815E-01   -0.403E-04   -0.243E-04    0.474E-01    0.305E-03    0.797E-04    0.484E-02      -0.144E-03        0.98    0.697E-05    0.200E-02
  0.0004    6.20   -0.814E-01   -0.403E-04   -0.244E-04    0.495E-01    0.301E-03    0.794E-04    0.481E-02      -0.145E-03        0.99    0.661E-05    0.193E-02
  0.0004    6.30   -0.810E-01   -0.405E-04   -0.244E-04    0.511E-01    0.297E-03    0.790E-04    0.476E-02      -0.145E-03        0.99    0.625E-05    0.187E-02
  0.0004    6.40   -0.793E-01   -0.405E-04   -0.245E-04    0.531E-01    0.292E-03    0.787E-04    0.473E-02      -0.145E-03        1.00    0.591E-05    0.181E-02
  0.0004    6.50   -0.777E-01   -0.405E-04   -0.245E-04    0.535E-01    0.288E-03    0.785E-04    0.469E-02      -0.145E-03        1.01    0.558E-05    0.175E-02
  0.0004    6.60   -0.789E-01   -0.407E-04   -0.246E-04    0.550E-01    0.284E-03    0.780E-04    0.467E-02      -0.146E-03        1.01    0.526E-05    0.168E-02
  0.0004    6.70   -0.773E-01   -0.407E-04   -0.246E-04    0.568E-01    0.279E-03    0.778E-04    0.463E-02      -0.146E-03        1.02    0.495E-05    0.162E-02
  0.0004    6.80   -0.758E-01   -0.407E-04   -0.246E-04    0.585E-01    0.276E-03    0.775E-04    0.460E-02      -0.146E-03        1.03    0.465E-05    0.157E-02
  0.0004    6.90   -0.769E-01   -0.408E-04   -0.247E-04    0.584E-01    0.272E-03    0.772E-04    0.457E-02      -0.146E-03        1.03    0.436E-05    0.152E-02
  0.0004    7.00   -0.755E-01   -0.409E-04   -0.247E-04    0.601E-01    0.267E-03    0.770E-04    0.454E-02      -0.146E-03        1.04    0.408E-05    0.145E-02
  0.0004    7.10   -0.766E-01   -0.410E-04   -0.248E-04    0.614E-01    0.281E-03    0.808E-04    0.482E-02      -0.147E-03        1.04    0.463E-05    0.153E-02
  0.0004    7.20   -0.780E-01   -0.410E-04   -0.248E-04    0.630E-01    0.295E-03    0.847E-04    0.508E-02      -0.147E-03        1.05    0.517E-05    0.159E-02
  0.0004    7.30   -0.790E-01   -0.411E-04   -0.248E-04    0.642E-01    0.308E-03    0.884E-04    0.534E-02      -0.147E-03        1.05    0.569E-05    0.167E-02
  0.0004    7.40   -0.799E-01   -0.412E-04   -0.249E-04    0.641E-01    0.319E-03    0.920E-04    0.559E-02      -0.148E-03        1.05    0.620E-05    0.172E-02
  0.0004    7.50   -0.822E-01   -0.413E-04   -0.249E-04    0.652E-01    0.331E-03    0.955E-04    0.584E-02      -0.148E-03        1.05    0.669E-05    0.179E-02
  0.0004    7.60   -0.822E-01   -0.413E-04   -0.250E-04    0.667E-01    0.343E-03    0.989E-04    0.608E-02      -0.148E-03        1.06    0.717E-05    0.185E-02
  0.0004    7.70   -0.844E-01   -0.414E-04   -0.250E-04    0.678E-01    0.355E-03    0.102E-03    0.631E-02      -0.148E-03        1.06    0.764E-05    0.192E-02
  0.0004    7.80   -0.852E-01   -0.415E-04   -0.251E-04    0.676E-01    0.366E-03    0.106E-03    0.654E-02      -0.149E-03        1.06    0.810E-05    0.197E-02
  0.0004    7.90   -0.861E-01   -0.416E-04   -0.251E-04    0.687E-01    0.377E-03    0.109E-03    0.676E-02      -0.149E-03        1.06    0.855E-05    0.203E-02
  0.0004    8.00   -0.872E-01   -0.416E-04   -0.251E-04    0.700E-01    0.387E-03    0.112E-03    0.698E-02      -0.149E-03        1.07    0.898E-05    0.208E-02
  0.0040    0.80   -0.617E-01   -0.174E-04   -0.105E-04   -0.211E-01    0.379E-03    0.000E+00    0.000E+00      -0.396E-03        0.51    0.548E-06    0.300E-05
  0.0040    0.90   -0.442E-01   -0.197E-04   -0.119E-04   -0.111E-01    0.117E-03    0.000E+00    0.000E+00      -0.270E-03        0.53    0.340E-05    0.156E-04
  0.0040    1.00   -0.292E-01   -0.216E-04   -0.131E-04   -0.297E-02   -0.940E-04    0.000E+00    0.000E+00      -0.170E-03        0.55    0.567E-05    0.260E-04
  0.0040    1.10   -0.310E-01   -0.236E-04   -0.142E-04   -0.433E-02   -0.102E-03    0.000E+00    0.000E+00      -0.173E-03        0.56    0.659E-05    0.293E-04
  0.0040    1.20   -0.274E-01   -0.252E-04   -0.152E-04   -0.213E-02   -0.958E-04    0.000E+00    0.000E+00      -0.149E-03        0.57    0.695E-05    0.403E-04
  0.0040    1.30   -0.355E-01   -0.270E-04   -0.163E-04   -0.760E-02   -0.108E-03    0.000E+00    0.000E+00      -0.197E-03        0.57    0.721E-05    0.388E-04
  0.0040    1.40   -0.290E-01   -0.278E-04   -0.168E-04   -0.510E-02   -0.116E-03    0.000E+00    0.000E+00      -0.167E-03        0.59    0.780E-05    0.484E-04
  0.0040    1.50   -0.310E-01   -0.288E-04   -0.174E-04   -0.529E-02   -0.115E-03    0.000E+00    0.000E+00      -0.179E-03        0.60    0.800E-05    0.427E-04
  0.0040    1.60   -0.256E-01   -0.294E-04   -0.178E-04   -0.137E-02    0.184E-02    0.000E+00    0.000E+00      -0.179E-03        0.62    0.835E-05    0.590E-04
  0.0040    1.70   -0.202E-01   -0.299E-04   -0.181E-04    0.620E-02    0.360E-02    0.000E+00    0.000E+00      -0.143E-03        0.64    0.871E-05    0.775E-04
  0.0040    1.80   -0.179E-01   -0.307E-04   -0.185E-04    0.930E-02    0.506E-02    0.000E+00    0.000E+00      -0.154E-03        0.65    0.866E-05    0.589E-04
  0.0040    1.90   -0.292E-01   -0.316E-04   -0.191E-04    0.139E-01    0.782E-02    0.000E+00    0.000E+00      -0.174E-03        0.65    0.849E-05    0.600E-04
  0.0040    2.00   -0.251E-01   -0.322E-04   -0.194E-04    0.138E-01    0.840E-02    0.000E+00    0.000E+00      -0.137E-03        0.66    0.921E-05    0.631E-04
  0.0040    2.10   -0.284E-01   -0.329E-04   -0.199E-04    0.116E-01    0.802E-02    0.000E+00    0.000E+00      -0.137E-03        0.66    0.921E-05    0.830E-04
  0.0040    2.20   -0.256E-01   -0.334E-04   -0.202E-04    0.102E-01    0.776E-02    0.000E+00    0.000E+00      -0.101E-03        0.67    0.929E-05    0.956E-04
  0.0040    2.30   -0.351E-01   -0.340E-04   -0.206E-04    0.114E-01    0.927E-02    0.000E+00    0.000E+00      -0.132E-03        0.67    0.821E-05    0.950E-04
  0.0040    2.40   -0.281E-01   -0.344E-04   -0.208E-04    0.122E-01    0.102E-01    0.000E+00    0.000E+00      -0.133E-03        0.68    0.832E-05    0.844E-04
  0.0040    2.50   -0.477E-01   -0.351E-04   -0.212E-04    0.162E-01    0.139E-01    0.000E+00    0.000E+00      -0.211E-03        0.67    0.734E-05    0.630E-04
  0.0040    2.60   -0.446E-01   -0.354E-04   -0.214E-04    0.721E-02    0.102E-01    0.000E+00    0.000E+00      -0.178E-03        0.68    0.840E-05    0.741E-04
  0.0040    2.70   -0.473E-01   -0.361E-04   -0.218E-04   -0.153E-02    0.799E-02    0.000E+00    0.000E+00      -0.175E-03        0.67    0.874E-05    0.790E-04
  0.0040    2.80   -0.507E-01   -0.365E-04   -0.221E-04   -0.873E-02    0.594E-02    0.000E+00    0.000E+00      -0.166E-03        0.67    0.912E-05    0.841E-04
  0.0040    2.90   -0.530E-01   -0.371E-04   -0.224E-04   -0.163E-01    0.402E-02    0.000E+00    0.000E+00      -0.163E-03        0.66    0.946E-05    0.883E-04
  0.0040    3.00   -0.527E-01   -0.374E-04   -0.226E-04   -0.225E-01    0.221E-02    0.000E+00    0.000E+00      -0.152E-03        0.66    0.975E-05    0.927E-04
  0.0040    3.10   -0.547E-01   -0.379E-04   -0.229E-04   -0.289E-01    0.526E-03    0.000E+00    0.000E+00      -0.150E-03        0.65    0.100E-04    0.965E-04
  0.0040    3.20   -0.575E-01   -0.383E-04   -0.231E-04   -0.343E-01   -0.478E-03    0.000E+00    0.000E+00      -0.143E-03        0.65    0.103E-04    0.100E-03
  0.0040    3.30   -0.593E-01   -0.387E-04   -0.234E-04   -0.402E-01   -0.484E-03    0.000E+00    0.000E+00      -0.141E-03        0.64    0.106E-04    0.104E-03
  0.0040    3.40   -0.560E-01   -0.384E-04   -0.232E-04   -0.317E-01    0.465E-04    0.000E+00    0.000E+00      -0.173E-03        0.68    0.941E-05    0.101E-03
  0.0040    3.50   -0.528E-01   -0.381E-04   -0.230E-04   -0.234E-01    0.247E-02    0.000E+00    0.683E-09      -0.206E-03        0.72    0.836E-05    0.981E-04
  0.0040    3.60   -0.497E-01   -0.384E-04   -0.232E-04   -0.257E-01    0.271E-02    0.000E+00    0.127E-02      -0.501E-03        0.72   -0.453E-05    0.324E-03
  0.0040    3.70   -0.421E-01   -0.385E-04   -0.233E-04   -0.273E-01    0.295E-02    0.000E+00    0.247E-02      -0.775E-03        0.73   -0.454E-05    0.537E-03
  0.0040    3.80   -0.395E-01   -0.388E-04   -0.234E-04   -0.296E-01    0.315E-02    0.000E+00    0.128E-02      -0.106E-02        0.73   -0.457E-05    0.738E-03
  0.0040    3.90   -0.377E-01   -0.389E-04   -0.235E-04   -0.308E-01    0.336E-02    0.000E+00    0.000E+00      -0.134E-02        0.74   -0.459E-05    0.929E-03
  0.0040    4.00   -0.273E-01   -0.388E-04   -0.234E-04   -0.313E-01   -0.485E-03    0.000E+00    0.000E+00      -0.123E-02        0.77   -0.457E-05    0.144E-02
  0.0040    4.10   -0.332E-01   -0.384E-04   -0.232E-04   -0.749E-02   -0.224E-03    0.307E-04    0.203E-03      -0.128E-02        0.82   -0.453E-05    0.134E-02
  0.0040    4.20   -0.364E-01   -0.385E-04   -0.233E-04   -0.118E-03   -0.186E-03    0.326E-04    0.590E-03      -0.137E-02        0.83   -0.454E-05    0.141E-02
  0.0040    4.30   -0.395E-01   -0.386E-04   -0.233E-04    0.668E-02   -0.153E-03    0.344E-04    0.960E-03      -0.138E-02        0.84   -0.107E-05    0.147E-02
  0.0040    4.40   -0.424E-01   -0.387E-04   -0.234E-04    0.132E-01   -0.120E-03    0.361E-04    0.131E-02      -0.139E-02        0.85    0.512E-05    0.153E-02
  0.0040    4.50   -0.436E-01   -0.387E-04   -0.234E-04    0.201E-01   -0.884E-04    0.376E-04    0.165E-02      -0.139E-02        0.87    0.110E-04    0.158E-02
  0.0040    4.60   -0.479E-01   -0.389E-04   -0.235E-04    0.207E-01   -0.887E-04    0.389E-04    0.177E-02      -0.139E-02        0.87    0.119E-04    0.166E-02
  0.0040    4.70   -0.505E-01   -0.390E-04   -0.236E-04    0.197E-01   -0.877E-04    0.400E-04    0.187E-02      -0.140E-02        0.88    0.128E-04    0.174E-02
  0.0040    4.80   -0.545E-01   -0.392E-04   -0.237E-04    0.203E-01   -0.879E-04    0.410E-04    0.198E-02      -0.140E-02        0.88    0.136E-04    0.181E-02
  0.0040    4.90   -0.568E-01   -0.393E-04   -0.237E-04    0.213E-01   -0.869E-04    0.422E-04    0.208E-02      -0.141E-02        0.89    0.144E-04    0.188E-02
  0.0040    5.00   -0.590E-01   -0.394E-04   -0.238E-04    0.223E-01   -0.860E-04    0.432E-04    0.218E-02      -0.141E-02        0.90    0.152E-04    0.194E-02
  0.0040    5.10   -0.626E-01   -0.395E-04   -0.239E-04    0.248E-01   -0.843E-04    0.463E-04    0.241E-02      -0.142E-02        0.90    0.151E-04    0.200E-02
  0.0040    5.20   -0.642E-01   -0.397E-04   -0.240E-04    0.271E-01   -0.827E-04    0.494E-04    0.263E-02      -0.142E-02        0.90    0.149E-04    0.205E-02
  0.0040    5.30   -0.662E-01   -0.398E-04   -0.240E-04    0.298E-01   -0.781E-04    0.523E-04    0.285E-02      -0.142E-02        0.91    0.149E-04    0.210E-02
  0.0040    5.40   -0.694E-01   -0.399E-04   -0.241E-04    0.320E-01   -0.767E-04    0.550E-04    0.304E-02      -0.143E-02        0.91    0.149E-04    0.215E-02
  0.0040    5.50   -0.708E-01   -0.401E-04   -0.242E-04    0.341E-01   -0.753E-04    0.576E-04    0.324E-02      -0.144E-02        0.91    0.149E-04    0.220E-02
  0.0040    5.60   -0.738E-01   -0.402E-04   -0.243E-04    0.361E-01   -0.739E-04    0.604E-04    0.343E-02      -0.144E-02        0.91    0.147E-04    0.224E-02
  0.0040    5.70   -0.755E-01   -0.403E-04   -0.243E-04    0.385E-01   -0.716E-04    0.628E-04    0.361E-02      -0.144E-02        0.92    0.147E-04    0.229E-02
  0.0040    5.80   -0.766E-01   -0.404E-04   -0.244E-04    0.404E-01   -0.703E-04    0.652E-04    0.379E-02      -0.145E-02        0.92    0.147E-04    0.233E-02
  0.0040    5.90   -0.795E-01   -0.405E-04   -0.245E-04    0.422E-01   -0.675E-04    0.676E-04    0.397E-02      -0.145E-02        0.92    0.145E-04    0.237E-02
  0.0040    6.00   -0.809E-01   -0.406E-04   -0.245E-04    0.443E-01   -0.653E-04    0.698E-04    0.413E-02      -0.145E-02        0.93    0.146E-04    0.241E-02
  0.0040    6.10   -0.791E-01   -0.406E-04   -0.245E-04    0.448E-01   -0.682E-04    0.697E-04    0.411E-02      -0.145E-02        0.94    0.144E-04    0.237E-02
  0.0040    6.20   -0.789E-01   -0.406E-04   -0.246E-04    0.468E-01   -0.726E-04    0.695E-04    0.410E-02      -0.146E-02        0.95    0.142E-04    0.233E-02
  0.0040    6.30   -0.799E-01   -0.408E-04   -0.246E-04    0.484E-01   -0.762E-04    0.694E-04    0.408E-02      -0.146E-02        0.95    0.141E-04    0.227E-02
  0.0040    6.40   -0.782E-01   -0.408E-04   -0.247E-04    0.504E-01   -0.788E-04    0.692E-04    0.406E-02      -0.146E-02        0.96    0.139E-04    0.223E-02
  0.0040    6.50   -0.781E-01   -0.408E-04   -0.247E-04    0.522E-01   -0.812E-04    0.691E-04    0.405E-02      -0.146E-02        0.97    0.138E-04    0.220E-02
  0.0040    6.60   -0.779E-01   -0.409E-04   -0.247E-04    0.540E-01   -0.852E-04    0.689E-04    0.403E-02      -0.146E-02        0.98    0.137E-04    0.216E-02
  0.0040    6.70   -0.763E-01   -0.409E-04   -0.247E-04    0.543E-01   -0.875E-04    0.688E-04    0.401E-02      -0.147E-02        0.99    0.135E-04    0.213E-02
  0.0040    6.80   -0.762E-01   -0.409E-04   -0.247E-04    0.560E-01   -0.897E-04    0.687E-04    0.399E-02      -0.147E-02        1.00    0.134E-04    0.209E-02
  0.0040    6.90   -0.746E-01   -0.410E-04   -0.248E-04    0.577E-01   -0.919E-04    0.686E-04    0.397E-02      -0.147E-02        1.01    0.133E-04    0.206E-02
  0.0040    7.00   -0.745E-01   -0.410E-04   -0.248E-04    0.594E-01   -0.940E-04    0.686E-04    0.396E-02      -0.147E-02        1.02    0.132E-04    0.203E-02
  0.0040    7.10   -0.755E-01   -0.411E-04   -0.248E-04    0.606E-01   -0.856E-04    0.713E-04    0.417E-02      -0.147E-02        1.02    0.136E-04    0.208E-02
  0.0040    7.20   -0.778E-01   -0.412E-04   -0.249E-04    0.604E-01   -0.775E-04    0.740E-04    0.436E-02      -0.148E-02        1.02    0.140E-04    0.213E-02
  0.0040    7.30   -0.787E-01   -0.413E-04   -0.249E-04    0.616E-01   -0.682E-04    0.767E-04    0.455E-02      -0.148E-02        1.02    0.144E-04    0.218E-02
  0.0040    7.40   -0.799E-01   -0.413E-04   -0.250E-04    0.631E-01   -0.597E-04    0.793E-04    0.473E-02      -0.148E-02        1.03    0.149E-04    0.223E-02
  0.0040    7.50   -0.807E-01   -0.414E-04   -0.250E-04    0.642E-01   -0.523E-04    0.819E-04    0.491E-02      -0.148E-02        1.03    0.153E-04    0.228E-02
  0.0040    7.60   -0.815E-01   -0.415E-04   -0.251E-04    0.653E-01   -0.437E-04    0.843E-04    0.508E-02      -0.149E-02        1.03    0.156E-04    0.232E-02
  0.0040    7.70   -0.836E-01   -0.416E-04   -0.251E-04    0.663E-01   -0.366E-04    0.868E-04    0.526E-02      -0.149E-02        1.03    0.161E-04    0.237E-02
  0.0040    7.80   -0.844E-01   -0.417E-04   -0.252E-04    0.661E-01   -0.297E-04    0.891E-04    0.542E-02      -0.149E-02        1.03    0.165E-04    0.241E-02
  0.0040    7.90   -0.864E-01   -0.417E-04   -0.252E-04    0.671E-01   -0.218E-04    0.914E-04    0.558E-02      -0.150E-02        1.03    0.169E-04    0.245E-02
  0.0040    8.00   -0.871E-01   -0.418E-04   -0.253E-04    0.681E-01   -0.153E-04    0.936E-04    0.574E-02      -0.150E-02        1.03    0.172E-04    0.250E-02
  0.0080    0.80   -0.716E-01   -0.186E-04   -0.112E-04   -0.203E-01    0.787E-04    0.000E+00    0.000E+00      -0.464E-03        0.49    0.723E-05    0.195E-04
  0.0080    0.90   -0.543E-01   -0.208E-04   -0.126E-04   -0.118E-01   -0.567E-04    0.000E+00    0.000E+00      -0.346E-03        0.51    0.104E-04    0.449E-04
  0.0080    1.00   -0.405E-01   -0.226E-04   -0.136E-04   -0.469E-02   -0.164E-03    0.000E+00    0.000E+00      -0.257E-03        0.53    0.131E-04    0.662E-04
  0.0080    1.10   -0.405E-01   -0.244E-04   -0.148E-04   -0.545E-02   -0.176E-03    0.000E+00    0.000E+00      -0.260E-03        0.54    0.145E-04    0.769E-04
  0.0080    1.20   -0.362E-01   -0.260E-04   -0.157E-04   -0.358E-02   -0.177E-03    0.000E+00    0.000E+00      -0.238E-03        0.55    0.155E-04    0.933E-04
  0.0080    1.30   -0.373E-01   -0.273E-04   -0.165E-04   -0.585E-02   -0.188E-03    0.000E+00    0.000E+00      -0.266E-03        0.56    0.162E-04    0.101E-03
  0.0080    1.40   -0.308E-01   -0.281E-04   -0.170E-04   -0.380E-02   -0.194E-03    0.000E+00    0.000E+00      -0.229E-03        0.58    0.170E-04    0.115E-03
  0.0080    1.50   -0.321E-01   -0.291E-04   -0.176E-04   -0.441E-02   -0.201E-03    0.000E+00    0.000E+00      -0.247E-03        0.59    0.174E-04    0.118E-03
  0.0080    1.60   -0.261E-01   -0.297E-04   -0.179E-04   -0.835E-03    0.118E-02    0.000E+00    0.000E+00      -0.235E-03        0.61    0.180E-04    0.136E-03
  0.0080    1.70   -0.214E-01   -0.302E-04   -0.183E-04    0.526E-02    0.266E-02    0.000E+00    0.000E+00      -0.200E-03        0.63    0.185E-04    0.153E-03
  0.0080    1.80   -0.208E-01   -0.309E-04   -0.187E-04    0.814E-02    0.403E-02    0.000E+00    0.000E+00      -0.217E-03        0.64    0.185E-04    0.145E-03
  0.0080    1.90   -0.254E-01   -0.316E-04   -0.191E-04    0.128E-01    0.637E-02    0.000E+00    0.000E+00      -0.237E-03        0.65    0.185E-04    0.151E-03
  0.0080    2.00   -0.242E-01   -0.322E-04   -0.194E-04    0.140E-01    0.740E-02    0.000E+00    0.000E+00      -0.225E-03        0.66    0.189E-04    0.154E-03
  0.0080    2.10   -0.324E-01   -0.331E-04   -0.200E-04    0.117E-01    0.765E-02    0.000E+00    0.000E+00      -0.261E-03        0.65    0.188E-04    0.164E-03
  0.0080    2.20   -0.313E-01   -0.336E-04   -0.203E-04    0.119E-01    0.802E-02    0.000E+00    0.000E+00      -0.253E-03        0.66    0.188E-04    0.174E-03
  0.0080    2.30   -0.401E-01   -0.342E-04   -0.207E-04    0.128E-01    0.923E-02    0.000E+00    0.000E+00      -0.288E-03        0.66    0.181E-04    0.178E-03
  0.0080    2.40   -0.368E-01   -0.346E-04   -0.209E-04    0.142E-01    0.101E-01    0.000E+00    0.000E+00      -0.296E-03        0.67    0.181E-04    0.174E-03
  0.0080    2.50   -0.545E-01   -0.355E-04   -0.215E-04    0.148E-01    0.124E-01    0.000E+00    0.000E+00      -0.378E-03        0.65    0.174E-04    0.158E-03
  0.0080    2.60   -0.537E-01   -0.360E-04   -0.218E-04    0.773E-02    0.101E-01    0.000E+00    0.000E+00      -0.368E-03        0.65    0.180E-04    0.170E-03
  0.0080    2.70   -0.583E-01   -0.368E-04   -0.222E-04    0.380E-03    0.867E-02    0.000E+00    0.000E+00      -0.393E-03        0.63    0.182E-04    0.174E-03
